"exerciseName","stableKey","reviewDebtDecision","safeForSeedMutation","missingFields","placeholderFields","placeholderValues","reason","recommendedNextPass"
"스캡 푸시업","ex_c4535de3","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint|badmintonTransferLevel","","","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"스케이터 스쿼트","ex_ee378da7","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint|badmintonTransferLevel","","","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"스킵 바운드","ex_c4ea0a2a","ACCEPTED_HEURISTIC","NO","primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint","movementFamily|movementSubtype|programSlot|redundancyGroup","movementFamily=RUNNING_MECHANICS_SUPPORT_REVIEW|movementSubtype=NEEDS_SUBTYPE_REVIEW|programSlot=RUNNING_MECHANICS_SUPPORT_REVIEW|redundancyGroup=RUNNING_MECHANICS_SUPPORT_REVIEW","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"스트라이드","ex_c5c2fdef","ACCEPTED_HEURISTIC","NO","primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint","movementFamily|movementSubtype|programSlot|redundancyGroup","movementFamily=RUNNING_MECHANICS_SUPPORT_REVIEW|movementSubtype=NEEDS_SUBTYPE_REVIEW|programSlot=RUNNING_MECHANICS_SUPPORT_REVIEW|redundancyGroup=RUNNING_MECHANICS_SUPPORT_REVIEW","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"스트레칭","ex_dd16e07a","ANATOMY_SUPPORTED_TEMPLATE","NO","movementSubtype|primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint|badmintonTransferLevel","","","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"스플릿 스텝","ex_c6d9efef","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint","movementSubtype","movementSubtype=NEEDS_SUBTYPE_REVIEW","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"스플릿 스텝 리액션","ex_8e69fc74","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint","movementSubtype","movementSubtype=NEEDS_SUBTYPE_REVIEW","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"스플릿 스텝 후 좌우 런지","ex_377448a9","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint","movementFamily|programSlot","movementFamily=BADMINTON_REACTIVE_LUNGE_FOOTWORK_REVIEW|programSlot=BADMINTON_FOOTWORK_REVIEW","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"싱글 레그 RDL","single_leg_rdl","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint|badmintonTransferLevel","","","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"싱글 레그 박스 스쿼트","ex_85f12271","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint|badmintonTransferLevel","","","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"싱글 레그 홉 앤 스틱","ex_314df428","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel","movementSubtype","movementSubtype=NEEDS_SUBTYPE_REVIEW","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"안세영 참고 고강도 랠리 풋워크","ex_c1bf2aa8","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint","movementSubtype","movementSubtype=NEEDS_SUBTYPE_REVIEW","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"앙클링","ex_a412dd45","ACCEPTED_HEURISTIC","NO","primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint","movementFamily|movementSubtype|programSlot|redundancyGroup","movementFamily=RUNNING_MECHANICS_SUPPORT_REVIEW|movementSubtype=NEEDS_SUBTYPE_REVIEW|programSlot=RUNNING_MECHANICS_SUPPORT_REVIEW|redundancyGroup=RUNNING_MECHANICS_SUPPORT_REVIEW","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"앞뒤 랜덤 콕줍기","ex_4255e429","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint","movementSubtype","movementSubtype=NEEDS_SUBTYPE_REVIEW","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"애질리티 래더","ex_2055b629","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint","movementSubtype","movementSubtype=NEEDS_SUBTYPE_REVIEW","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"원암 하프 닐링 프레스","ex_8380d7fe","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint|badmintonTransferLevel","","","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"월 드라이브","ex_f332aeab","ACCEPTED_HEURISTIC","NO","primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint","movementFamily|movementSubtype|programSlot|redundancyGroup","movementFamily=RUNNING_MECHANICS_SUPPORT_REVIEW|movementSubtype=NEEDS_SUBTYPE_REVIEW|programSlot=RUNNING_MECHANICS_SUPPORT_REVIEW|redundancyGroup=RUNNING_MECHANICS_SUPPORT_REVIEW","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"월 슬라이드","ex_f97a05ab","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint|badmintonTransferLevel","","","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"점프 런지","ex_df966b45","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel","movementFamily|programSlot|analysisEligibility","movementFamily=JUMP_LUNGE_PLYOMETRIC_REVIEW|programSlot=PLYOMETRIC_POWER_REVIEW|analysisEligibility=FATIGUE|HYPERTROPHY_VOLUME|BADMINTON_TRANSFER_REVIEW|BALANCE","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"좌우 랜덤 콕줍기","ex_421ba24b","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint","movementSubtype","movementSubtype=NEEDS_SUBTYPE_REVIEW","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"케틀벨 스윙","ex_7404067c","ACCEPTED_HEURISTIC","NO","badmintonTransferLevel","movementFamily|programSlot|redundancyGroup","movementFamily=BALLISTIC_HINGE_POWER_REVIEW|programSlot=BALLISTIC_HINGE_POWER_REVIEW|redundancyGroup=BALLISTIC_HINGE_POWER_REVIEW","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"코사크 스쿼트","ex_a611010d","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint|badmintonTransferLevel","","","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"코펜하겐 플랭크","ex_a8385c4a","ANATOMY_SUPPORTED_TEMPLATE","NO","movementSubtype|primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint|badmintonTransferLevel","","","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"콘 드릴","ex_a4350c0f","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint","movementSubtype","movementSubtype=NEEDS_SUBTYPE_REVIEW","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"터키시 겟업","ex_91f6958d","ACCEPTED_HEURISTIC","NO","primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint|badmintonTransferLevel","","","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"파머스 캐리","ex_a1fc4533","ANATOMY_SUPPORTED_TEMPLATE","NO","movementSubtype|primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint|badmintonTransferLevel","","","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"팔로프 프레스","ex_99728d25","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint|badmintonTransferLevel","","","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"포고 점프","ex_e465d1e9","ACCEPTED_HEURISTIC","NO","badmintonTransferLevel","movementFamily|programSlot|redundancyGroup","movementFamily=ANKLE_STIFFNESS_SSC_CONDITIONING_REVIEW|programSlot=ANKLE_SSC_CONDITIONING_REVIEW|redundancyGroup=ANKLE_STIFFNESS_SSC_CONDITIONING_REVIEW","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"플랭크","ex_a44ae2ca","ANATOMY_SUPPORTED_TEMPLATE","NO","movementSubtype|primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint|badmintonTransferLevel","","","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"피스톨 스쿼트","ex_d67e5761","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint|badmintonTransferLevel","","","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"하이니 스킵","ex_c821775c","ACCEPTED_HEURISTIC","NO","primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint","movementFamily|movementSubtype|programSlot|redundancyGroup","movementFamily=RUNNING_MECHANICS_SUPPORT_REVIEW|movementSubtype=NEEDS_SUBTYPE_REVIEW|programSlot=RUNNING_MECHANICS_SUPPORT_REVIEW|redundancyGroup=RUNNING_MECHANICS_SUPPORT_REVIEW","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"하프 닐링 원암 프레스","ex_8e1b313e","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint|badmintonTransferLevel","","","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"하프 닐링 케틀벨 원암 프레스","ex_d79824d2","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint|badmintonTransferLevel","","","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"하프 닐링 케틀벨 프레스","ex_e0759156","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint|badmintonTransferLevel","","","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"하프 닐링 프레스","ex_66e8c8c2","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint|badmintonTransferLevel","","","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"농구","ex_1a4858d7","ACCEPTED_HEURISTIC","NO","primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint","currentPlanningEligibility|movementFamily|movementSubtype|redundancyGroup","currentPlanningEligibility=NOT_PRESENT_IN_SEED;PROGRAM_SELECTABLE_CONFLICT_REVIEW|movementFamily=OTHER_SPORT_SESSION_RECORDS_REVIEW|movementSubtype=NEEDS_SUBTYPE_REVIEW|redundancyGroup=OTHER_SPORT_SESSION_RECORDS_REVIEW","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"러닝 풋살","ex_aca9d312","ACCEPTED_HEURISTIC","NO","primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint","currentPlanningEligibility|movementFamily|movementSubtype|redundancyGroup","currentPlanningEligibility=NOT_PRESENT_IN_SEED;PROGRAM_SELECTABLE_CONFLICT_REVIEW|movementFamily=OTHER_SPORT_SESSION_RECORDS_REVIEW|movementSubtype=NEEDS_SUBTYPE_REVIEW|redundancyGroup=OTHER_SPORT_SESSION_RECORDS_REVIEW","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"배드민턴","ex_ae9ecdbc","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint","currentPlanningEligibility","currentPlanningEligibility=NOT_PRESENT_IN_SEED;PROGRAM_SELECTABLE_CONFLICT_REVIEW","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"배드민턴 레슨","ex_badminton_lesson","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint","currentPlanningEligibility","currentPlanningEligibility=NOT_PRESENT_IN_SEED;PROGRAM_SELECTABLE_CONFLICT_REVIEW","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"축구","ex_1a4bbdcf","ACCEPTED_HEURISTIC","NO","primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint","currentPlanningEligibility|movementFamily|movementSubtype|redundancyGroup","currentPlanningEligibility=NOT_PRESENT_IN_SEED;PROGRAM_SELECTABLE_CONFLICT_REVIEW|movementFamily=OTHER_SPORT_SESSION_RECORDS_REVIEW|movementSubtype=NEEDS_SUBTYPE_REVIEW|redundancyGroup=OTHER_SPORT_SESSION_RECORDS_REVIEW","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"테니스","ex_2f3b56d0","ACCEPTED_HEURISTIC","NO","primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint","currentPlanningEligibility|movementFamily|movementSubtype|redundancyGroup","currentPlanningEligibility=NOT_PRESENT_IN_SEED;PROGRAM_SELECTABLE_CONFLICT_REVIEW|movementFamily=OTHER_SPORT_SESSION_RECORDS_REVIEW|movementSubtype=NEEDS_SUBTYPE_REVIEW|redundancyGroup=OTHER_SPORT_SESSION_RECORDS_REVIEW","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"계단 오르기","ex_74c2d13b","ANATOMY_SUPPORTED_TEMPLATE","NO","movementSubtype|primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint|badmintonTransferLevel","","","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"러닝","ex_681d9ed2","ANATOMY_SUPPORTED_TEMPLATE","NO","movementSubtype|primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint|badmintonTransferLevel","","","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"로잉머신","ex_d7c90536","ANATOMY_SUPPORTED_TEMPLATE","NO","movementSubtype|primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint|badmintonTransferLevel","","","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"수영","ex_681eed4a","ANATOMY_SUPPORTED_TEMPLATE","NO","movementSubtype|primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint|badmintonTransferLevel","","","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"실내 자전거","ex_ab918e2b","ANATOMY_SUPPORTED_TEMPLATE","NO","movementSubtype|primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint|badmintonTransferLevel","","","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"인터벌 러닝","ex_faae2044","ANATOMY_SUPPORTED_TEMPLATE","NO","movementSubtype|primaryStressProfile|recoveryDecayProfile|stressMagnitudeHint|badmintonTransferLevel","","","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
"줄넘기","ex_9bd6dddb","ACCEPTED_HEURISTIC","NO","badmintonTransferLevel","movementFamily|programSlot|redundancyGroup","movementFamily=ANKLE_STIFFNESS_SSC_CONDITIONING_REVIEW|programSlot=ANKLE_SSC_CONDITIONING_REVIEW|redundancyGroup=ANKLE_STIFFNESS_SSC_CONDITIONING_REVIEW","A meaning-bearing production field is blank or placeholder; seed candidate generation is blocked for this row.","FIELD_SPECIFIC_NORMALIZATION_PASSES"
