stableKey,korean,english,provenance,source
ex_dd16e07a,훈련 후 관절과 근육을 가볍게 풀어준다. 디로드 주간에는 피로를 낮추고 움직임 품질을 유지하는 데 쓴다.,"After training, lightly relax your joints and muscles. Deload weeks are used to reduce fatigue and maintain movement quality.",CODEX_GENERATED_ENGLISH,exercise_bootstrap.csv
ex_de46b7f6,"바벨 로우: 자세와 관절 정렬을 유지한 채 반복한다. 주동근은 광배근/능형근이고, 이두근/후면삼각근/코어이 흔들리지 않게 보조한다.","Barbell Row: Repeat while maintaining posture and joint alignment. The main activating muscles are the lats/rhomboids, and the biceps/rear deltoids/core assist to keep them steady.",CODEX_GENERATED_ENGLISH,exercise_bootstrap.csv
ex_debf6a8b,양손을 좁게 모아 푸시업을 한다. 팔꿈치가 과하게 벌어지지 않게 하며 삼두와 가슴 안쪽 자극을 기록한다.,Bring your hands together narrowly and do a push-up. Avoid excessive extension of the elbows and record stimulation of the triceps and inner chest.,CODEX_GENERATED_ENGLISH,exercise_bootstrap.csv
ex_deca2b61,손을 벤치에 두고 몸을 내려갔다 밀어 올린다. 어깨 앞쪽이 불편하면 깊이를 줄이거나 다른 삼두 운동으로 바꾼다.,"Place your hands on the bench and lower your body and push up. If you feel uncomfortable in the front of your shoulders, reduce the depth or switch to a different triceps exercise.",CODEX_GENERATED_ENGLISH,exercise_bootstrap.csv
ex_df966b45,런지 자세에서 점프해 다리를 바꿔 착지한다. 배드민턴 런지 회복과 하체 탄성에 직접적인 전이가 있다.,Jump from a lunge position and land with your legs switched. There is a direct transfer to badminton lunge recovery and lower body elasticity.,CODEX_GENERATED_ENGLISH,exercise_bootstrap.csv
ex_e0b1e364,한 손에 덤벨을 들고 힙힌지를 수행한다. 몸통 회전과 골반 흔들림을 막으며 후면사슬을 훈련한다.,Hold a dumbbell in one hand and perform a hip hinge. Trains the posterior chain by preventing torso rotation and pelvic swing.,CODEX_GENERATED_ENGLISH,exercise_bootstrap.csv
ex_e159d15a,바 아래에 몸을 두고 가슴을 바 쪽으로 당긴다. 몸을 곧게 유지해 등과 견갑 제어를 함께 훈련한다.,Place your body under the bar and pull your chest toward the bar. Keep your body straight and train your back and shoulder control together.,CODEX_GENERATED_ENGLISH,exercise_bootstrap.csv
ex_e1894690,팔을 편 채 견갑골만 아래로 끌어내렸다가 돌아온다. 오버헤드 동작 전 견갑 제어를 깨우는 운동이다.,"With your arms straight, pull down only your shoulder blades and then return. This is an exercise to awaken shoulder control before overhead movement.",CODEX_GENERATED_ENGLISH,exercise_bootstrap.csv
ex_e2efd0fe,뒷발을 벤치에 올리고 앞다리 중심으로 내려갔다 밀어 올린다. 편측 하체 근력과 고관절·무릎 안정성을 훈련한다.,"Place your back foot on the bench, lower it to the center of your front leg, and push up. Train unilateral lower body strength and hip and knee stability.",CODEX_GENERATED_ENGLISH,exercise_bootstrap.csv
ex_e3715c0b,앞으로 걸으며 런지를 반복한다. 코트에서 전진 런지 후 회복하는 힘과 편측 안정성을 함께 기른다.,Walk forward and repeat the lunge. Develop recovery strength and unilateral stability after a forward lunge on the court.,CODEX_GENERATED_ENGLISH,exercise_bootstrap.csv
ex_e41e8dcf,친업에 추가 중량을 걸고 당긴다. 팔꿈치 굴곡 힘과 등 힘을 유지하되 실패지점까지 밀지 않는다.,"Add extra weight to the chin-up and pull. Maintain elbow flexion strength and back strength, but do not push to failure.",CODEX_GENERATED_ENGLISH,exercise_bootstrap.csv
ex_e41f4c2b,풀업에 추가 중량을 걸고 몸통 흔들림을 줄여 당긴다. 배드민턴의 등/그립/견갑 안정성 강화에 유리하다.,Place additional weight on the pull-up and pull to reduce body shaking. It is beneficial for strengthening the back/grip/shoulder stability of badminton.,CODEX_GENERATED_ENGLISH,exercise_bootstrap.csv
ex_e465d1e9,무릎을 크게 굽히지 않고 발목으로 작게 튄다. 러닝 접지 탄성을 만들되 통증이 있으면 즉시 중단한다.,"Instead of bending your knees too much, bounce slightly with your ankles. Create a running ground elasticity, but stop immediately if you feel pain.",CODEX_GENERATED_ENGLISH,exercise_bootstrap.csv
ex_e4f911bb,위에서 시작해 천천히 내려온다. 풀업 반복 수가 부족한 날에도 당기는 힘과 견갑 제어를 연습할 수 있다.,"Start from the top and slowly come down. Even on days when you don't have enough pull-up reps, you can practice pulling strength and shoulder control.",CODEX_GENERATED_ENGLISH,exercise_bootstrap.csv
ex_e709eeda,케이블을 팔꿈치 고정 상태로 말아 올린다. 반복 내내 장력이 유지돼 이두 고립에 좋다.,"Roll up the cable with your elbows fixed. Tension is maintained throughout the repetition, making it good for bicep isolation.",CODEX_GENERATED_ENGLISH,exercise_bootstrap.csv
ex_e8ff8cfa,팔꿈치를 몸통 옆에 고정하고 바깥쪽으로 회전한다. 어깨 충돌을 줄이고 오버헤드 동작을 보조한다.,Keep your elbows next to your torso and rotate outward. Reduces shoulder impingement and assists overhead movements.,CODEX_GENERATED_ENGLISH,exercise_bootstrap.csv
ex_e9e97659,머신에서 등을 대고 깊게 내려갔다가 밀어 올린다. 대퇴사두근에 집중하기 쉬운 보디빌딩 하체 운동이다.,"Lie on your back on the machine and lower yourself deeply, then push up. This is an easy bodybuilding lower body exercise that focuses on the quadriceps muscles.",CODEX_GENERATED_ENGLISH,exercise_bootstrap.csv
ex_eb636bac,케이블을 등 뒤 또는 머리 뒤에서 시작해 한 팔을 머리 위로 편다. 상완 위치를 유지하며 삼두 장두의 신장과 팔꿈치 신전을 통제한다.,Start with the cable behind your back or head and extend one arm overhead. Maintains upper arm position and controls triceps extension and elbow extension.,CODEX_GENERATED_ENGLISH,exercise_bootstrap.csv
ex_ee378da7,뒤쪽 무릎을 바닥 쪽으로 보내며 한발로 내려갔다 올라온다. 사이드 런지와 착지 제어에 필요한 한발 힘을 키운다.,Send your back knee toward the floor and go down and come up on one foot. Develop the one-leg strength needed for side lunges and landing control.,CODEX_GENERATED_ENGLISH,exercise_bootstrap.csv
ex_f1d31d3d,핵 스쿼트 머신에서 한쪽 다리 중심으로 밀어 올린다. 한발 힘과 좌우 대퇴사두근 차이를 기록하기 좋다.,"On a hack squat machine, push up onto one leg. It is good for recording the strength of one leg and the difference between the left and right quadriceps muscles.",CODEX_GENERATED_ENGLISH,exercise_bootstrap.csv
ex_f2a79d37,앞뒤로 발을 벌리고 제자리에서 내려갔다 올라온다. 한발 런지 힘을 안정적으로 쌓는 기본 편측 하체 운동이다.,Spread your feet forward and backward and go down and up in place. One-legged lunge is a basic unilateral lower body exercise that steadily builds strength.,CODEX_GENERATED_ENGLISH,exercise_bootstrap.csv
ex_f332aeab,벽을 밀며 몸을 기울이고 무릎을 번갈아 당긴다. 골반과 몸통을 고정한 채 러닝 추진 자세를 익힌다.,"Push against the wall, leaning your body and pulling your knees alternately. Learn the running propulsion posture with your pelvis and torso fixed.",CODEX_GENERATED_ENGLISH,exercise_bootstrap.csv
ex_f459ad2a,바벨 한쪽 끝을 잡고 몸 옆으로 당긴다. 등 하부와 광배근을 강하게 쓰되 몸통 반동은 줄인다.,"Grab one end of the barbell and pull it to the side of your body. Use your lower back and lats strongly, but reduce torso recoil.",CODEX_GENERATED_ENGLISH,exercise_bootstrap.csv
ex_f6703b06,덤벨 끝을 잡고 손바닥을 안팎으로 천천히 회전한다. 라켓 회전 제어와 전완 내구성 보강용이다.,Hold the ends of the dumbbells and slowly rotate your palms in and out. It is used to control racket rotation and reinforce forearm durability.,CODEX_GENERATED_ENGLISH,exercise_bootstrap.csv
ex_f6d43398,"사이드 플랭크: 측면코어/골반안정성을 목표로 짧고 선명하게 수행한다. 속도보다 착지, 정지, 몸통 안정성을 먼저 확인한다.","Side Plank: Performed briefly and sharply, targeting lateral core/pelvic stability. Check landing, stopping, and body stability first rather than speed.",CODEX_GENERATED_ENGLISH,exercise_bootstrap.csv
ex_f97a05ab,등과 팔을 벽에 대고 천천히 위아래로 움직인다. 초보자의 견갑 움직임과 오버헤드 준비를 돕는다.,Place your back and arms against the wall and slowly move them up and down. Helps beginners with shoulder movement and overhead preparation.,CODEX_GENERATED_ENGLISH,exercise_bootstrap.csv
ex_fa2e73b3,벽을 이용하거나 물구나무 자세에서 팔을 굽혔다 편다. 난도가 높으므로 범위와 자세 품질을 먼저 관리한다.,"Use a wall or bend and straighten your arms in a handstand position. Because the level of difficulty is high, the range and posture quality are managed first.",CODEX_GENERATED_ENGLISH,exercise_bootstrap.csv
ex_fa31f7a6,케이블을 몸쪽으로 당겨 등을 수축한다. 허리 부담을 낮추면서 등 볼륨을 쌓기 좋은 기본 로우다.,Pull the cable toward your body to contract your back. This is a basic row that is good for building back volume while reducing the burden on the lower back.,CODEX_GENERATED_ENGLISH,exercise_bootstrap.csv
ex_fa3416f6,스미스 머신 궤도 안에서 스쿼트한다. 상체 균형 부담을 줄이고 하체 볼륨에 집중할 때 사용한다.,Squat within the Smith Machine orbit. Use it to reduce the burden of upper body balance and focus on lower body volume.,CODEX_GENERATED_ENGLISH,exercise_bootstrap.csv
ex_fa34ddfe,발목 스트랩으로 한쪽 다리를 뒤로 뻗는다. 허리를 꺾지 않고 둔근 수축으로 끝 범위를 만든다.,Extend one leg behind you with an ankle strap. Create end range by contracting your glutes without arching your lower back.,CODEX_GENERATED_ENGLISH,exercise_bootstrap.csv
ex_fa570291,케이블 바나 로프를 아래로 밀어 삼두근을 수축한다. 팔 볼륨을 위한 기본 삼두 고립운동이다.,Contract your triceps by pushing down on the cable bar or rope. This is a basic triceps isolation exercise for arm volume.,CODEX_GENERATED_ENGLISH,exercise_bootstrap.csv
ex_faae2044,인터벌 러닝: 호흡과 페이스를 일정하게 유지하며 수행한다. 강도는 고강도 기준으로 무리 없이 조절한다.,Interval running: Perform while keeping breathing and pace constant. The intensity can be adjusted without difficulty based on high intensity standards.,CODEX_GENERATED_ENGLISH,exercise_bootstrap.csv
ex_fb67af37,발을 높은 곳에 올리고 푸시업을 한다. 몸통을 곧게 유지하며 어깨가 으쓱하지 않게 밀어낸다.,Put your feet up high and do push-ups. Keep your torso straight and push your shoulders without shrugging.,CODEX_GENERATED_ENGLISH,exercise_bootstrap.csv
ex_fdbdf454,한 팔로 덤벨을 머리 뒤에서 위로 편다. 어깨 위치를 안정시키고 팔꿈치가 흔들리지 않게 한다.,Hold the dumbbell with one arm upward behind your head. Keep your shoulder position stable and keep your elbows steady.,CODEX_GENERATED_ENGLISH,exercise_bootstrap.csv
ez_bar_lying_triceps_extension,누운 상태에서 팔꿈치를 굽혀 이마 뒤쪽으로 내렸다가 편다. 팔꿈치가 벌어지지 않게 통제한다.,"While lying down, bend your elbows and lower them behind your forehead, then straighten them. Control your elbows from spreading.",CODEX_GENERATED_ENGLISH,exercise_bootstrap.csv
ez_bar_preacher_curl,팔꿈치를 패드에 고정해 반동을 줄이고 컬한다. 아놀드식 팔 훈련에서 자주 보이는 이두 고립운동이다.,Fix your elbows on the pad to reduce recoil and curl. This is a biceps isolation exercise often seen in Arnold-style arm training.,CODEX_GENERATED_ENGLISH,exercise_bootstrap.csv
ez_bar_reverse_curl,손등이 위를 향하게 잡고 컬을 수행한다. 라켓 스포츠에 필요한 전완 버티는 힘을 보강한다.,Hold the back of your hand facing upward and perform the curl. Reinforces the forearm holding strength required for racket sports.,CODEX_GENERATED_ENGLISH,exercise_bootstrap.csv
ez_bar_spider_curl,가슴을 벤치에 기대고 팔을 아래로 늘어뜨린 뒤 컬한다. 반동을 줄이고 상단 수축을 명확히 만든다.,"Lean your chest against the bench, let your arms hang down, and curl them. Reduces recoil and makes top contraction clearer.",CODEX_GENERATED_ENGLISH,exercise_bootstrap.csv
face_pull,"페이스풀: 자세와 관절 정렬을 유지한 채 반복한다. 주동근은 후면삼각근/하부승모근이고, 회전근개/능형근이 흔들리지 않게 보조한다.","Facefull: Repeat while maintaining posture and joint alignment. The main activating muscles are the rear deltoid/lower trapezius, and the rotator cuff/rhomboid muscles assist to prevent shaking.",CODEX_GENERATED_ENGLISH,exercise_bootstrap.csv
gymnastic_ring_inverted_row,바 아래에 몸을 두고 가슴을 바 쪽으로 당긴다. 몸을 곧게 유지해 등과 견갑 제어를 함께 훈련한다.,Place your body under the bar and pull your chest toward the bar. Keep your body straight and train your back and shoulder control together.,CODEX_GENERATED_ENGLISH,exercise_bootstrap.csv
half_kneeling_single_arm_dumbbell_press,하프 닐링 자세에서 덤벨을 한 팔로 머리 위로 밀어 올리며 골반과 몸통의 회전을 억제한다.,"In a half-kneeling position, push the dumbbell up over your head with one arm, suppressing rotation of the pelvis and torso.",CODEX_GENERATED_ENGLISH,exercise_bootstrap.csv
half_kneeling_single_arm_kettlebell_press,하프 닐링 자세에서 케틀벨을 한 팔로 머리 위로 밀어 올리며 케틀벨 무게중심에 대한 손목·어깨·견갑 안정성과 몸통 회전 저항을 훈련한다.,"In a half-kneeling position, push the kettlebell above your head with one arm to train wrist, shoulder, and shoulder stability and torso rotation resistance relative to the kettlebell's center of gravity.",CODEX_GENERATED_ENGLISH,exercise_bootstrap.csv
hip_adduction_machine,다리를 안쪽으로 모아 내전근을 훈련한다. 사이드 런지와 코트 감속에서 필요한 안쪽 허벅지 힘을 보강한다.,Bring your legs inward and train your adductors. Reinforces inner thigh strength needed for side lunges and court deceleration.,CODEX_GENERATED_ENGLISH,exercise_bootstrap.csv
kettlebell_farmer_carry,"파머스 캐리: 그립/코어/보행안정성을 목표로 짧고 선명하게 수행한다. 속도보다 착지, 정지, 몸통 안정성을 먼저 확인한다.","Farmer's Carry: Perform briefly and clearly, targeting grip/core/gait stability. Check landing, stopping, and body stability first rather than speed.",CODEX_GENERATED_ENGLISH,exercise_bootstrap.csv
kettlebell_goblet_squat,"고블릿 스쿼트: 하체힘/코어/스쿼트패턴을 목표로 짧고 선명하게 수행한다. 속도보다 착지, 정지, 몸통 안정성을 먼저 확인한다.","Goblet squat: Perform briefly and clearly, targeting lower body strength/core/squat pattern. Check landing, stopping, and body stability first rather than speed.",CODEX_GENERATED_ENGLISH,exercise_bootstrap.csv
kettlebell_halo,케틀벨을 머리 둘레로 천천히 이동하며 견갑과 어깨의 움직임을 제어한다.,"Slowly move the kettlebell around your head, controlling the movement of your scapula and shoulders.",CODEX_GENERATED_ENGLISH,exercise_bootstrap.csv
kettlebell_single_leg_rdl,앞다리에 대부분의 체중과 부하를 싣고 엉덩이를 뒤로 보내며 힙힌지한다. 반대쪽 발은 균형을 위해 뒤에 가볍게 접지할 수 있으며 앞다리의 햄스트링·둔근과 골반·몸통 안정성을 훈련한다.,"Place most of your weight and load on your front leg and send your hips back to do hip hinge. The opposite foot can be lightly grounded behind you for balance and trains the hamstrings, glutes, pelvis, and torso stability of the front leg.",CODEX_GENERATED_ENGLISH,exercise_bootstrap.csv
landmine_anti_rotation,랜드마인을 몸 앞에서 이동시키며 골반과 몸통이 불필요하게 회전하지 않도록 버틴다.,Move the landmine in front of your body and prevent your pelvis and torso from rotating unnecessarily.,CODEX_GENERATED_ENGLISH,exercise_bootstrap.csv
landmine_rotation,랜드마인 끝을 양손으로 잡고 머리 앞의 호를 따라 좌우로 이동하며 골반·몸통 회전과 어깨 안정성을 함께 제어한다.,"Hold the end of the landmine with both hands and move it left and right along the arc in front of your head, controlling pelvic and torso rotation and shoulder stability together.",CODEX_GENERATED_ENGLISH,exercise_bootstrap.csv
lateral_bound_continuous,"좌우로 연속 바운드하며 착지 직후 다음 반동으로 연결한다. 측면 파워, 반복 리듬과 연속적인 신장-단축 주기를 훈련한다.","Continuously bounce left and right and connect with the next bounce immediately after landing. Train lateral power, repetition rhythm and continuous extension-shortening cycles.",CODEX_GENERATED_ENGLISH,exercise_bootstrap.csv
med_ball_chest_pass,가슴 앞의 메디신볼을 몸통 고정과 함께 전방으로 빠르게 밀어 던진다.,Quickly push and throw the medicine ball forward in front of your chest while holding your body still.,CODEX_GENERATED_ENGLISH,exercise_bootstrap.csv
med_ball_overhead_slam,메디신볼을 머리 위로 올린 뒤 몸통과 고관절을 함께 사용해 바닥으로 빠르게 내리친다.,Raise the medicine ball above your head and quickly lower it to the floor using your torso and hip joints.,CODEX_GENERATED_ENGLISH,exercise_bootstrap.csv
med_ball_rotational_scoop_toss,낮은 위치에서 골반과 몸통을 연결해 회전하며 메디신볼을 스쿱 동작으로 던진다.,"From a low position, connect the pelvis and torso to rotate and throw the medicine ball in a scoop motion.",CODEX_GENERATED_ENGLISH,exercise_bootstrap.csv
med_ball_rotational_slam,골반과 몸통을 회전시키며 메디신볼을 반대쪽 대각선 아래 바닥으로 강하게 내리친다.,Rotate your pelvis and torso and strongly slam the medicine ball down on the floor on the opposite side.,CODEX_GENERATED_ENGLISH,exercise_bootstrap.csv
medicine_ball_rotational_throw,몸통과 골반을 순서대로 회전하며 메디신볼을 옆쪽 벽이나 파트너 방향으로 던진다.,Rotate your torso and pelvis in that order and throw the medicine ball toward the side wall or partner.,CODEX_GENERATED_ENGLISH,exercise_bootstrap.csv
medicine_ball_three_step_acceleration_throw,짧은 3스텝 가속 후 메디신볼을 전방으로 던져 첫 스텝 추진과 하체-몸통 힘 전달을 훈련한다.,"After a short 3-step acceleration, throw the medicine ball forward to train first step propulsion and lower body-torso power transfer.",CODEX_GENERATED_ENGLISH,exercise_bootstrap.csv
medicine_ball_three_step_deceleration_throw,짧은 접근 후 감속하며 메디신볼을 던져 제동 제어와 움직임에서 힘 전달로 전환하는 능력을 훈련한다.,"After a short approach, slow down and throw the medicine ball to train braking control and the ability to transition from movement to force transfer.",CODEX_GENERATED_ENGLISH,exercise_bootstrap.csv
one_arm_gymnastic_ring_row,몸을 비스듬히 세운 상태에서 한 팔 중심으로 당긴다. 견갑 안정성과 좌우 당기는 힘을 스포츠 전이형으로 보강한다.,"With your body upright, pull with one arm centered. Shoulder stability and left and right pulling strength are reinforced with a sports transfer type.",CODEX_GENERATED_ENGLISH,exercise_bootstrap.csv
one_arm_suspension_trainer_row,몸을 비스듬히 세운 상태에서 한 팔 중심으로 당긴다. 견갑 안정성과 좌우 당기는 힘을 스포츠 전이형으로 보강한다.,"With your body upright, pull with one arm centered. Shoulder stability and left and right pulling strength are reinforced with a sports transfer type.",CODEX_GENERATED_ENGLISH,exercise_bootstrap.csv
plate_rotational_press_out,플레이트를 몸 앞에서 밀어내며 천천히 회전하고 몸통의 흔들림을 제어한다.,Rotate slowly by pushing the plate in front of your body and control the shaking of your body.,CODEX_GENERATED_ENGLISH,exercise_bootstrap.csv
single_leg_hip_bridge,한쪽 발로 지면을 밀어 엉덩이를 들어 올린다. 등은 바닥 또는 벤치에 지지할 수 있으며 편측 둔근 수축과 골반 안정성을 훈련한다.,Push off the ground with one foot and lift your buttocks. The back can be supported on the floor or bench and trains unilateral gluteal contraction and pelvic stability.,CODEX_GENERATED_ENGLISH,exercise_bootstrap.csv
standing_bodyweight_calf_raise,무릎을 편 상태에서 뒤꿈치를 들어 올려 종아리를 수축한다. 발목 강성과 점프·착지 보조 능력을 훈련한다.,"With your knees straight, lift your heels and contract your calves. Train ankle stiffness and jumping/landing assistance ability.",CODEX_GENERATED_ENGLISH,exercise_bootstrap.csv
standing_calf_raise_machine,무릎을 편 상태에서 뒤꿈치를 들어 올려 종아리를 수축한다. 발목 강성과 점프·착지 보조 능력을 훈련한다.,"With your knees straight, lift your heels and contract your calves. Train ankle stiffness and jumping/landing assistance ability.",CODEX_GENERATED_ENGLISH,exercise_bootstrap.csv
standing_dumbbell_calf_raise,무릎을 편 상태에서 뒤꿈치를 들어 올려 종아리를 수축한다. 발목 강성과 점프·착지 보조 능력을 훈련한다.,"With your knees straight, lift your heels and contract your calves. Train ankle stiffness and jumping/landing assistance ability.",CODEX_GENERATED_ENGLISH,exercise_bootstrap.csv
suspension_trainer_inverted_row,바 아래에 몸을 두고 가슴을 바 쪽으로 당긴다. 몸을 곧게 유지해 등과 견갑 제어를 함께 훈련한다.,Place your body under the bar and pull your chest toward the bar. Keep your body straight and train your back and shoulder control together.,CODEX_GENERATED_ENGLISH,exercise_bootstrap.csv
vipr_chop,바이퍼를 높은 위치에서 반대쪽 낮은 위치로 대각선 회전시켜 골반·몸통·상지의 힘 전달을 연결한다.,"By rotating the Viper diagonally from a high position to a low position on the opposite side, power transfer between the pelvis, torso, and upper extremities is connected.",CODEX_GENERATED_ENGLISH,exercise_bootstrap.csv
vipr_rotational_lift,바이퍼를 낮은 위치에서 반대쪽 높은 위치로 대각선 회전시켜 후면사슬과 몸통 회전을 연결한다.,"Rotate the viper diagonally from a low position to the opposite high position, connecting the posterior chain and torso rotation.",CODEX_GENERATED_ENGLISH,exercise_bootstrap.csv
vipr_rotational_press_out,바이퍼를 몸 앞에서 밀어내며 회전 범위와 몸통 흔들림을 통제한다.,Push the viper in front of your body and control the rotation range and body sway.,CODEX_GENERATED_ENGLISH,exercise_bootstrap.csv
vipr_step_and_rotate,스텝과 함께 바이퍼를 회전시켜 하체 지지와 몸통 회전 순서를 연결한다.,Rotate the viper with the step to link the lower body support and torso rotation sequence.,CODEX_GENERATED_ENGLISH,exercise_bootstrap.csv
machine_chest_fly,머신의 손잡이나 패드를 가슴 앞에서 모아 대흉근을 수축한다. 프레스 후 가슴 볼륨을 보완하는 고립운동이다.,Bring the machine handles or pads together in front of your chest and contract your pectorals. This isolation exercise complements chest volume after pressing.,CODEX_GENERATED_ENGLISH,exercise_bootstrap.csv
